Yield_Bags_Per_Acre,Soil_Type=Clay,Soil_Type=Loam,Soil_Type=Peat,Soil_Type=Sandy,Soil_Type=Silt,pH=acidic,pH=alkaline,pH=base,Seed_Variety=Drought-Resistant,Seed_Variety=Early-Maturing,Seed_Variety=Hybrid A,Seed_Variety=Hybrid B,Seed_Variety=Open-Pollinated,Rainfall_mm,Temperature_C,Humidity_%,Planting_Date=April,Planting_Date=June,Planting_Date=March,Planting_Date=May,Fertilizer_Type=Compost,Fertilizer_Type=DAP,Fertilizer_Type=NPK,Fertilizer_Type=Organic,Fertilizer_Type=Urea
11,0,1,0,0,0,0,1,0,0,0,1,0,0,647.08,0.760101,56.97,1,0,0,0,0,0,0,1,0
16,0,0,0,1,0,0,1,0,0,0,0,1,0,1117.39,0.824916,78.7,0,1,0,0,0,1,0,0,0
33,0,0,0,1,0,1,0,0,0,0,0,0,1,787.67,0.672559,83.61,0,0,0,1,0,0,0,1,0
20,0,0,0,1,0,0,0,1,0,0,1,0,0,1016.89,0.588384,83.18,0,0,0,1,0,0,0,1,0
16,0,0,1,0,0,0,1,0,0,1,0,0,0,715.31,0.751684,53.57,0,0,1,0,0,0,0,0,1
20,0,0,0,1,0,0,0,1,0,0,0,0,1,797.17,0.27862,76.36,0,1,0,0,0,0,1,0,0
28,0,1,0,0,0,0,1,0,0,0,0,0,1,971.66,0.713805,87.59,0,0,0,1,0,1,0,0,0
13,0,1,0,0,0,1,0,0,0,0,0,1,0,868.38,0.665825,82.15,1,0,0,0,0,0,0,1,0
35,0,0,0,1,0,1,0,0,1,0,0,0,0,639.5,0.285354,78.2,0,0,0,1,0,0,0,1,0
25,0,1,0,0,0,0,1,0,0,1,0,0,0,1026.81,0.356061,68.91,0,0,1,0,1,0,0,0,0
35,0,0,0,0,1,0,1,0,0,0,0,0,1,479.25,0.617845,52.4,1,0,0,0,0,0,1,0,0
14,0,0,1,0,0,1,0,0,1,0,0,0,0,870.6,0.27862,82.93,0,0,0,1,0,1,0,0,0
12,0,0,0,1,0,0,0,1,0,0,0,1,0,403.48,0.712963,62.57,1,0,0,0,0,0,0,1,0
27,1,0,0,0,0,0,0,1,0,0,1,0,0,706.07,0.260101,80.4,1,0,0,0,0,1,0,0,0
29,0,0,0,1,0,0,1,0,0,0,1,0,0,484.34,0.925926,52.19,0,0,0,1,1,0,0,0,0
21,0,0,1,0,0,0,1,0,0,0,1,0,0,659.11,0.69697,80.86,0,0,1,0,1,0,0,0,0
10,1,0,0,0,0,0,1,0,0,1,0,0,0,502.51,0.301347,72.96,0,1,0,0,1,0,0,0,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
21,0,0,0,1,0,1,0,0,0,0,0,0,1,530.38,0.520202,53.15,0,0,0,1,1,0,0,0,0
21,0,0,1,0,0,0,0,1,0,1,0,0,0,451.76,0.593434,69.44,0,1,0,0,0,1,0,0,0
20,0,0,0,1,0,0,0,1,0,0,0,0,1,793.04,0.276094,75.39,0,1,0,0,0,0,1,0,0
22,0,0,1,0,0,0,0,1,0,0,0,0,1,1000.44,0.383838,64.4,1,0,0,0,1,0,0,0,0
16,0,0,0,0,1,0,1,0,0,0,1,0,0,1005.62,0.234007,86.44,0,0,0,1,1,0,0,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,550.04,0.832492,86.88,1,0,0,0,0,1,0,0,0
29,0,1,0,0,0,0,1,0,0,0,0,1,0,1069.6,0.917508,53.21,1,0,0,0,0,1,0,0,0
34,0,0,1,0,0,0,1,0,0,0,0,0,1,1094.51,0.624579,83.14,1,0,0,0,0,1,0,0,0
27,0,0,0,1,0,0,0,1,0,0,1,0,0,407.42,0.287879,55.6,1,0,0,0,0,0,0,0,1
20,0,0,0,1,0,0,0,1,0,0,0,0,1,836.05,0.298822,75.4,0,1,0,0,0,0,1,0,0
16,0,0,0,1,0,0,1,0,0,0,0,0,1,877,0.127104,58.12,1,0,0,0,0,0,1,0,0
31,0,0,0,0,1,0,1,0,0,0,1,0,0,1145.04,0.73569,68.38,1,0,0,0,0,0,1,0,0
33,0,0,0,0,1,0,0,1,1,0,0,0,0,639.19,0.0496633,53.86,0,0,1,0,1,0,0,0,0
34,0,0,1,0,0,0,1,0,0,0,1,0,0,1005.87,0.0244108,86.45,0,0,0,1,0,0,0,1,0
12,0,0,0,1,0,0,0,1,0,0,0,1,0,403.48,0.712963,62.57,1,0,0,0,0,0,0,1,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,666.83,0.535354,79.29,0,1,0,0,0,0,1,0,0
35,0,0,0,1,0,0,1,0,0,1,0,0,0,869.55,0.914141,63.77,0,0,0,1,1,0,0,0,0
35,0,0,0,1,0,1,0,0,0,0,1,0,0,638.98,0.111111,58.61,0,1,0,0,0,1,0,0,0
20,0,0,1,0,0,0,0,1,0,1,0,0,0,439.21,0.582492,66.34,0,1,0,0,0,1,0,0,0
15,0,0,1,0,0,0,1,0,0,1,0,0,0,884.18,0.354377,76.41,0,1,0,0,1,0,0,0,0
16,0,0,0,1,0,1,0,0,0,0,0,1,0,933.08,0.838384,60.15,0,0,1,0,0,0,0,1,0
12,1,0,0,0,0,1,0,0,0,0,0,0,1,1084.82,0.611953,85.27,0,0,0,1,0,0,1,0,0
32,0,0,0,0,1,1,0,0,0,0,1,0,0,883.91,0.016835,65.5,1,0,0,0,1,0,0,0,0
24,0,0,0,1,0,0,1,0,0,0,1,0,0,990.09,0.590909,89.27,0,1,0,0,0,1,0,0,0
35,1,0,0,0,0,1,0,0,0,1,0,0,0,812.66,0.775253,76.87,0,1,0,0,0,0,1,0,0
26,0,0,0,0,1,0,1,0,1,0,0,0,0,1035.18,0.461279,70.45,0,1,0,0,0,0,0,0,1
35,0,0,0,0,1,0,1,0,1,0,0,0,0,469.8,0.988215,54.72,1,0,0,0,0,0,0,0,1
19,0,0,1,0,0,0,0,1,0,0,1,0,0,1058.23,0.777778,51.51,0,0,1,0,0,1,0,0,0
11,0,1,0,0,0,0,1,0,0,0,0,1,0,949.32,0.218855,89.62,0,0,1,0,1,0,0,0,0
15,0,0,0,1,0,0,1,0,0,0,1,0,0,949.14,0.367003,75.25,0,0,0,1,1,0,0,0,0
16,1,0,0,0,0,0,0,1,0,0,1,0,0,1090.94,0.632997,77.89,1,0,0,0,1,0,0,0,0
13,0,0,0,1,0,0,1,0,0,1,0,0,0,855.16,0.236532,54.8,0,0,0,1,0,1,0,0,0
25,0,0,0,0,1,0,1,0,0,0,0,0,1,771.9,0.393098,52.06,1,0,0,0,1,0,0,0,0
21,1,0,0,0,0,0,1,0,1,0,0,0,0,978.72,0.311448,50.18,0,0,0,1,0,0,1,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,985.19,0.359428,69.72,0,0,1,0,1,0,0,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,726.52,0.276094,85.11,0,0,0,1,0,0,1,0,0
27,1,0,0,0,0,0,0,1,0,0,1,0,0,706.07,0.260101,80.4,1,0,0,0,0,1,0,0,0
33,0,0,0,1,0,1,0,0,0,0,0,0,1,787.67,0.672559,83.61,0,0,0,1,0,0,0,1,0
15,0,0,1,0,0,0,1,0,0,0,0,1,0,1172.15,0.722222,58.32,0,1,0,0,0,0,0,1,0
14,0,0,1,0,0,1,0,0,1,0,0,0,0,881.38,0.326599,83.19,0,0,0,1,0,1,0,0,0
23,0,0,1,0,0,0,1,0,1,0,0,0,0,918.68,0.27862,53.39,0,0,1,0,0,0,1,0,0
16,1,0,0,0,0,0,0,1,0,0,1,0,0,1126.56,0.726431,76.42,1,0,0,0,1,0,0,0,0
23,0,1,0,0,0,1,0,0,0,0,0,0,1,1104.32,0.248316,79.55,1,0,0,0,1,0,0,0,0
11,0,1,0,0,0,0,0,1,0,0,0,1,0,567.24,0.292088,72.75,1,0,0,0,0,0,0,1,0
31,0,0,0,0,1,0,1,0,0,0,0,0,1,618.17,0.23569,84.64,0,1,0,0,0,0,1,0,0
16,1,0,0,0,0,0,1,0,0,1,0,0,0,567.39,0.517677,64.35,0,0,1,0,0,0,0,1,0
16,0,0,0,0,1,0,1,0,0,0,0,1,0,637.44,0.361953,64.06,0,0,0,1,1,0,0,0,0
19,1,0,0,0,0,0,1,0,0,0,1,0,0,478.55,0.838384,75.19,0,1,0,0,0,1,0,0,0
28,1,0,0,0,0,0,0,1,0,0,1,0,0,711.25,0.30303,81.18,1,0,0,0,0,1,0,0,0
25,0,0,0,1,0,0,1,0,1,0,0,0,0,1197.05,0.294613,83.41,0,1,0,0,0,1,0,0,0
30,0,0,0,0,1,0,1,0,0,0,0,1,0,1072.15,0.020202,67.37,0,0,0,1,1,0,0,0,0
19,0,1,0,0,0,1,0,0,0,0,0,1,0,427.79,0.787037,58.78,0,0,0,1,0,0,0,0,1
25,0,0,0,0,1,0,1,0,1,0,0,0,0,971.45,0.324074,89.81,0,0,0,1,0,1,0,0,0
29,0,0,0,1,0,0,1,0,0,0,1,0,0,484.34,0.925926,52.19,0,0,0,1,1,0,0,0,0
23,0,1,0,0,0,1,0,0,0,0,1,0,0,1042.32,0.265993,80.67,0,0,0,1,0,0,1,0,0
35,0,0,0,1,0,0,1,0,1,0,0,0,0,1144.94,0.493266,72.19,0,1,0,0,0,0,0,1,0
25,0,0,0,1,0,0,1,0,1,0,0,0,0,1197.05,0.294613,83.41,0,1,0,0,0,1,0,0,0
16,0,0,1,0,0,0,1,0,0,1,0,0,0,715.31,0.751684,53.57,0,0,1,0,0,0,0,0,1
20,0,0,0,1,0,0,0,1,0,0,0,0,1,837.39,0.313131,75.27,0,1,0,0,0,0,1,0,0
28,0,0,1,0,0,1,0,0,0,0,1,0,0,894.47,0.893098,64.94,0,1,0,0,0,0,0,1,0
26,1,0,0,0,0,0,1,0,1,0,0,0,0,517.1,0.0631313,67.7,0,1,0,0,0,0,0,1,0
17,0,0,1,0,0,0,1,0,0,1,0,0,0,711.16,0.76936,51.29,0,0,1,0,0,0,0,0,1
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
14,0,1,0,0,0,0,1,0,0,0,0,0,1,1073.22,0.860269,61.67,1,0,0,0,0,0,1,0,0
19,0,0,0,1,0,0,0,1,0,0,0,0,1,769.43,0.282828,73.88,0,1,0,0,0,0,1,0,0
26,0,0,1,0,0,0,0,1,0,0,1,0,0,746.48,0.712963,80.4,0,0,0,1,1,0,0,0,0
35,0,0,0,1,0,0,0,1,1,0,0,0,0,1168.22,0.542088,69.44,0,1,0,0,0,0,0,1,0
22,0,1,0,0,0,1,0,0,0,0,1,0,0,1073.02,0.244108,83.4,0,0,0,1,0,0,1,0,0
33,0,0,0,1,0,1,0,0,0,0,0,0,1,787.67,0.672559,83.61,0,0,0,1,0,0,0,1,0
24,0,0,0,1,0,0,1,0,0,0,1,0,0,992.86,0.617845,87.63,0,1,0,0,0,1,0,0,0
28,0,0,1,0,0,0,1,0,0,0,0,1,0,618.17,0.507576,85.35,0,1,0,0,1,0,0,0,0
35,0,0,0,0,1,0,1,0,0,1,0,0,0,562.69,0.484848,59.3,0,0,1,0,0,1,0,0,0
23,1,0,0,0,0,0,1,0,1,0,0,0,0,494.29,0.5867,75.68,0,0,0,1,1,0,0,0,0
25,0,0,0,0,1,0,1,0,0,0,1,0,0,988.21,0.478956,67.05,1,0,0,0,0,0,1,0,0
16,1,0,0,0,0,1,0,0,0,0,0,0,1,943.96,0.242424,82.25,0,1,0,0,0,0,1,0,0
32,0,0,0,1,0,1,0,0,1,0,0,0,0,729.61,0.400673,71.02,0,1,0,0,0,0,1,0,0
28,0,0,0,1,0,1,0,0,0,1,0,0,0,715.97,0.515152,75.58,0,0,1,0,0,0,0,0,1
17,0,1,0,0,0,0,0,1,0,0,1,0,0,728.24,0.624579,84.97,1,0,0,0,0,0,1,0,0
20,0,0,0,1,0,0,1,0,1,0,0,0,0,424.85,0.740741,55.89,0,1,0,0,0,0,1,0,0
27,0,0,0,1,0,1,0,0,0,0,0,1,0,1105.29,0.186869,55.13,1,0,0,0,0,0,0,0,1
32,0,0,0,0,1,0,1,0,0,0,0,0,1,567.95,0.259259,85.93,0,1,0,0,0,0,1,0,0
23,0,0,0,0,1,0,0,1,0,1,0,0,0,1197.05,0.736532,51.28,0,0,0,1,0,0,1,0,0
17,0,0,0,1,0,1,0,0,0,0,0,0,1,719.37,0.0942761,53.64,0,0,0,1,0,0,0,1,0
34,0,0,1,0,0,0,1,0,0,0,0,1,0,467.3,0.65404,89.25,0,0,1,0,0,1,0,0,0
11,0,1,0,0,0,0,1,0,0,0,1,0,0,661.13,0.697811,56.35,1,0,0,0,0,0,0,1,0
29,0,0,0,0,1,0,0,1,0,0,0,1,0,1197.05,1,75.16,1,0,0,0,0,1,0,0,0
21,1,0,0,0,0,0,1,0,0,0,0,1,0,604.19,0.743266,51.88,0,1,0,0,0,0,0,0,1
28,0,0,1,0,0,0,1,0,0,0,0,1,0,618.17,0.507576,85.35,0,1,0,0,1,0,0,0,0
18,0,1,0,0,0,1,0,0,0,0,0,1,0,892.19,0.543771,60.6,1,0,0,0,0,0,0,1,0
16,0,1,0,0,0,0,0,1,0,0,0,1,0,1134.37,0.234848,86.06,0,0,0,1,0,0,1,0,0
21,0,0,0,1,0,1,0,0,0,0,0,0,1,530.38,0.520202,53.15,0,0,0,1,1,0,0,0,0
17,0,0,0,0,1,1,0,0,1,0,0,0,0,623.14,0.457071,76.67,0,0,0,1,1,0,0,0,0
33,0,0,0,1,0,0,1,0,1,0,0,0,0,464.27,1,67.49,1,0,0,0,0,0,1,0,0
28,0,0,0,1,0,0,1,0,0,0,1,0,0,460.39,0.894781,50.78,0,0,0,1,1,0,0,0,0
27,0,1,0,0,0,0,0,1,0,0,0,1,0,1135.67,0.00673401,57.22,0,0,0,1,1,0,0,0,0
10,1,0,0,0,0,1,0,0,0,0,0,1,0,1114.75,0.595118,83.01,0,0,1,0,0,0,0,0,1
19,0,1,0,0,0,0,1,0,1,0,0,0,0,623.35,0.946128,71.35,0,1,0,0,0,1,0,0,0
21,0,0,0,0,1,0,1,0,0,0,0,0,1,859.98,0.211279,52.13,0,0,1,0,1,0,0,0,0
10,0,0,0,0,1,0,1,0,1,0,0,0,0,1107.83,0.9133,81.42,1,0,0,0,0,0,1,0,0
28,0,0,1,0,0,0,1,0,0,0,0,1,0,1187.23,0.683502,68.34,0,1,0,0,1,0,0,0,0
33,0,0,0,0,1,0,1,0,0,1,0,0,0,572.61,0.455387,59.93,0,0,1,0,0,1,0,0,0
10,0,0,1,0,0,0,0,1,0,1,0,0,0,819.78,0.621212,57.86,0,0,1,0,1,0,0,0,0
31,0,0,0,1,0,0,1,0,0,1,0,0,0,816.4,0.982323,87.95,0,1,0,0,0,0,0,1,0
15,0,0,0,0,1,0,1,0,0,1,0,0,0,1021.95,0.25,70.31,0,1,0,0,0,0,1,0,0
13,0,0,0,1,0,0,1,0,0,1,0,0,0,855.16,0.236532,54.8,0,0,0,1,0,1,0,0,0
12,0,0,1,0,0,1,0,0,0,0,1,0,0,870.6,0.627946,80.74,0,0,1,0,0,0,0,0,1
14,0,0,0,1,0,0,0,1,1,0,0,0,0,510.87,0.544613,66.12,1,0,0,0,0,1,0,0,0
22,0,0,1,0,0,0,1,0,0,0,0,1,0,514.34,0.843434,52.39,0,0,1,0,0,0,1,0,0
35,0,0,0,1,0,0,1,0,0,0,0,0,1,436.47,0.731481,73.15,1,0,0,0,0,0,0,1,0
10,1,0,0,0,0,0,1,0,0,0,0,0,1,1106.91,0.0673401,56.93,0,0,0,1,0,1,0,0,0
33,0,0,0,0,1,0,1,0,0,1,0,0,0,572.61,0.455387,59.93,0,0,1,0,0,1,0,0,0
34,0,0,1,0,0,0,1,0,0,0,0,0,1,1094.51,0.624579,83.14,1,0,0,0,0,1,0,0,0
13,0,0,1,0,0,1,0,0,0,0,1,0,0,864.82,0.587542,80.77,0,0,1,0,0,0,0,0,1
18,0,0,0,0,1,0,1,0,0,0,0,0,1,448.97,0.481481,75.75,1,0,0,0,1,0,0,0,0
14,0,0,0,1,0,0,1,0,0,1,0,0,0,845.8,0.248316,54.07,0,0,0,1,0,1,0,0,0
16,0,0,0,0,1,0,1,0,0,0,0,1,0,637.44,0.361953,64.06,0,0,0,1,1,0,0,0,0
33,0,0,0,0,1,0,1,0,0,1,0,0,0,572.61,0.455387,59.93,0,0,1,0,0,1,0,0,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,997.33,0.255051,63.53,0,1,0,0,0,0,1,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,635.48,0.763468,56.09,1,0,0,0,0,0,0,1,0
10,1,0,0,0,0,0,1,0,0,0,1,0,0,988.21,0.0117845,84.84,0,0,1,0,0,0,0,1,0
12,0,1,0,0,0,1,0,0,0,0,0,1,0,860.4,0.691919,81.62,1,0,0,0,0,0,0,1,0
35,0,0,0,0,1,0,1,0,0,0,0,0,1,488.37,0.62963,52.28,1,0,0,0,0,0,1,0,0
20,0,0,0,0,1,1,0,0,0,1,0,0,0,825.22,0.864478,80.15,0,0,1,0,1,0,0,0,0
12,0,0,0,1,0,0,1,0,0,1,0,0,0,796.05,0.161616,63.16,1,0,0,0,0,0,1,0,0
28,0,0,1,0,0,0,1,0,0,0,0,1,0,618.17,0.507576,85.35,0,1,0,0,1,0,0,0,0
35,0,0,0,0,1,0,1,0,0,1,0,0,0,562.69,0.484848,59.3,0,0,1,0,0,1,0,0,0
24,0,0,1,0,0,0,1,0,1,0,0,0,0,545.35,0.289562,75.64,1,0,0,0,0,1,0,0,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,804.5,1,55.61,0,0,0,1,0,1,0,0,0
26,0,0,0,0,1,1,0,0,0,0,0,1,0,685.04,0.311448,58.14,1,0,0,0,0,0,0,1,0
22,0,0,0,0,1,1,0,0,0,0,0,0,1,1117.49,0.186869,89.81,0,0,1,0,0,1,0,0,0
21,0,0,0,1,0,1,0,0,0,0,0,0,1,530.38,0.520202,53.15,0,0,0,1,1,0,0,0,0
10,0,1,0,0,0,0,0,1,0,0,1,0,0,639.98,0.449495,78.08,0,1,0,0,1,0,0,0,0
10,1,0,0,0,0,1,0,0,0,0,0,1,0,1114.75,0.595118,83.01,0,0,1,0,0,0,0,0,1
23,0,0,0,0,1,0,0,1,0,1,0,0,0,1197.05,0.736532,51.28,0,0,0,1,0,0,1,0,0
13,0,0,0,1,0,0,1,0,0,1,0,0,0,850.32,0.236532,55.17,0,0,0,1,0,1,0,0,0
24,0,0,0,1,0,1,0,0,0,1,0,0,0,548.89,0.739899,74.39,0,1,0,0,1,0,0,0,0
14,0,0,0,1,0,0,1,0,0,1,0,0,0,837.43,0.281987,52.56,0,0,0,1,0,1,0,0,0
11,0,0,0,1,0,0,1,0,0,0,0,1,0,882,0.760101,54.31,1,0,0,0,0,1,0,0,0
19,1,0,0,0,0,1,0,0,1,0,0,0,0,693.83,0.893939,74.39,0,0,0,1,1,0,0,0,0
33,0,0,0,0,1,1,0,0,0,0,1,0,0,965.15,0.239057,87.85,0,0,1,0,0,0,1,0,0
16,0,1,0,0,0,0,1,0,1,0,0,0,0,794.95,0.223064,74.25,1,0,0,0,1,0,0,0,0
17,0,0,0,1,0,0,1,0,1,0,0,0,0,900.76,0.840067,58.24,0,0,1,0,0,1,0,0,0
10,0,1,0,0,0,0,1,0,0,0,0,1,0,666.83,0.535354,79.29,0,1,0,0,0,0,1,0,0
30,0,0,0,1,0,0,1,0,0,0,0,1,0,493.08,0.433502,81.98,0,0,0,1,0,0,0,1,0
33,0,0,0,1,0,0,1,0,1,0,0,0,0,493.08,0.98569,67.05,1,0,0,0,0,0,1,0,0
19,0,0,0,1,0,0,1,0,1,0,0,0,0,454.55,0.756734,54.17,0,1,0,0,0,0,1,0,0
30,0,0,0,0,1,0,1,0,0,1,0,0,0,453.74,0.48569,80.08,0,0,1,0,0,0,0,1,0
12,0,0,0,0,1,0,0,1,1,0,0,0,0,1020.81,0.707071,77.49,0,1,0,0,0,0,0,1,0
25,1,0,0,0,0,1,0,0,0,0,0,0,1,1191.63,0.106061,77.6,0,1,0,0,1,0,0,0,0
35,0,0,0,1,0,0,1,0,1,0,0,0,0,1171.76,0.566498,70.41,0,1,0,0,0,0,0,1,0
27,1,0,0,0,0,0,0,1,0,0,1,0,0,725.5,0.287879,79.31,1,0,0,0,0,1,0,0,0
16,1,0,0,0,0,0,0,1,0,0,1,0,0,1024.29,0.612795,77.94,1,0,0,0,1,0,0,0,0
35,0,0,0,1,0,0,1,0,0,1,0,0,0,778.05,0.93266,85.06,0,0,0,1,0,0,0,0,1
28,0,0,0,0,1,0,1,0,0,1,0,0,0,546.57,0.97138,58.3,0,0,1,0,0,0,0,0,1
12,1,0,0,0,0,1,0,0,0,0,0,1,0,1112.22,0.538721,79.99,0,0,1,0,0,0,0,0,1
28,0,1,0,0,0,0,1,0,0,0,0,0,1,971.66,0.713805,87.59,0,0,0,1,0,1,0,0,0
35,0,0,0,1,0,0,1,0,1,0,0,0,0,641.83,0.271886,79.97,0,0,0,1,0,0,0,1,0
13,0,0,0,0,1,0,1,0,1,0,0,0,0,1177.35,0.806397,56.61,0,0,0,1,0,0,1,0,0
23,0,0,0,1,0,1,0,0,0,0,0,0,1,1023.6,0.681818,56.15,0,1,0,0,0,0,0,0,1
20,0,0,0,0,1,1,0,0,0,0,1,0,0,779.08,0.707071,69.83,0,1,0,0,0,0,1,0,0
28,0,1,0,0,0,0,1,0,0,1,0,0,0,791.47,1,58.6,0,0,0,1,0,1,0,0,0
35,0,0,1,0,0,0,0,1,0,0,0,0,1,547.97,0.111953,60.69,1,0,0,0,0,1,0,0,0
22,1,0,0,0,0,1,0,0,0,0,0,0,1,987.71,0.602694,67.33,0,0,0,1,0,0,1,0,0
34,0,0,0,0,1,0,0,1,1,0,0,0,0,695.47,0.0664983,55.02,0,0,1,0,1,0,0,0,0
21,0,0,0,1,0,0,0,1,0,0,1,0,0,975.67,0.565657,83.5,0,0,0,1,0,0,0,1,0
31,0,0,1,0,0,0,1,0,0,0,1,0,0,626.19,0.454545,84.25,0,0,1,0,1,0,0,0,0
24,0,0,1,0,0,0,1,0,1,0,0,0,0,545.35,0.289562,75.64,1,0,0,0,0,1,0,0,0
28,0,0,0,0,1,0,1,0,0,0,1,0,0,864.05,0.813973,58.85,0,1,0,0,1,0,0,0,0
23,0,1,0,0,0,0,1,0,0,1,0,0,0,1003.11,0.335017,71.45,0,0,1,0,1,0,0,0,0
16,1,0,0,0,0,0,0,1,0,0,1,0,0,1024.29,0.612795,77.94,1,0,0,0,1,0,0,0,0
31,0,0,0,0,1,0,1,0,0,1,0,0,0,488.44,0.515152,79.55,0,0,1,0,0,0,0,1,0
33,0,0,1,0,0,0,1,0,0,0,0,0,1,1053.47,0.588384,83.18,1,0,0,0,0,1,0,0,0
11,0,1,0,0,0,0,1,0,0,0,0,1,0,949.32,0.218855,89.62,0,0,1,0,1,0,0,0,0
21,0,0,0,0,1,0,1,0,0,0,1,0,0,1012.37,0.667508,65.28,0,0,1,0,0,0,0,0,1
13,1,0,0,0,0,0,0,1,0,0,1,0,0,734.3,0.357744,58.56,0,1,0,0,0,1,0,0,0
26,0,0,0,1,0,0,1,0,0,0,1,0,0,1124.15,0.849327,86.33,0,0,1,0,0,0,0,0,1
20,0,0,0,1,0,1,0,0,0,0,0,0,1,545.88,0.495791,54.11,0,0,0,1,1,0,0,0,0
12,0,0,0,1,0,0,1,0,1,0,0,0,0,542,0.0193603,51.03,1,0,0,0,0,0,0,1,0
19,0,0,0,1,0,0,0,1,0,0,0,0,1,769.43,0.282828,73.88,0,1,0,0,0,0,1,0,0
26,0,0,0,0,1,1,0,0,0,0,0,1,0,657.32,0.281145,57.52,1,0,0,0,0,0,0,1,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,633.79,0.946128,78.24,0,0,1,0,0,0,0,0,1
21,0,0,1,0,0,0,0,1,0,1,0,0,0,451.76,0.593434,69.44,0,1,0,0,0,1,0,0,0
26,0,0,0,1,0,0,1,0,0,0,1,0,0,1054.9,0.835017,87.19,0,0,1,0,0,0,0,0,1
25,0,0,1,0,0,0,0,1,0,0,1,0,0,743.85,0.750842,79.32,0,0,0,1,1,0,0,0,0
16,0,0,0,0,1,1,0,0,0,0,0,0,1,1080.15,0.0185185,56.48,1,0,0,0,0,0,1,0,0
23,0,1,0,0,0,1,0,0,0,0,1,0,0,1042.32,0.265993,80.67,0,0,0,1,0,0,1,0,0
22,0,1,0,0,0,1,0,0,0,0,1,0,0,1073.02,0.244108,83.4,0,0,0,1,0,0,1,0,0
33,0,0,0,1,0,1,0,0,0,0,0,0,1,793.12,0.637205,82.3,0,0,0,1,0,0,0,1,0
26,0,0,0,1,0,0,1,0,0,0,0,1,0,879.37,0.776936,82.15,0,1,0,0,1,0,0,0,0
31,0,0,0,1,0,1,0,0,1,0,0,0,0,719.8,0.400673,72.13,0,1,0,0,0,0,1,0,0
28,0,1,0,0,0,0,1,0,0,0,0,0,1,923.07,0.704545,86.01,0,0,0,1,0,1,0,0,0
31,0,0,0,0,1,0,1,0,0,0,1,0,0,1134.46,0.776936,68.07,1,0,0,0,0,0,1,0,0
35,0,0,0,0,1,0,1,0,1,0,0,0,0,472.01,1,54.92,1,0,0,0,0,0,0,0,1
35,0,1,0,0,0,0,1,0,0,0,0,1,0,1009.59,0.0151515,81.41,0,1,0,0,0,0,0,1,0
34,0,0,0,0,1,0,0,1,1,0,0,0,0,695.47,0.0664983,55.02,0,0,1,0,1,0,0,0,0
28,0,0,0,0,1,0,1,0,0,1,0,0,0,546.57,0.97138,58.3,0,0,1,0,0,0,0,0,1
28,0,0,0,0,1,0,1,0,0,0,1,0,0,864.05,0.813973,58.85,0,1,0,0,1,0,0,0,0
28,0,0,1,0,0,0,1,0,0,0,0,1,0,628.29,0.484007,87.23,0,1,0,0,1,0,0,0,0
11,0,1,0,0,0,0,1,0,0,0,1,0,0,626.51,0.429293,78.7,0,1,0,0,1,0,0,0,0
20,0,0,0,1,0,0,1,0,1,0,0,0,0,427.9,0.76431,56.97,0,1,0,0,0,0,1,0,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,997.33,0.255051,63.53,0,1,0,0,0,0,1,0,0
10,0,1,0,0,0,0,1,0,0,0,1,0,0,643.16,0.372896,79.21,0,1,0,0,1,0,0,0,0
20,0,1,0,0,0,1,0,0,0,0,0,0,1,974.87,0.8367,86.31,0,1,0,0,0,0,0,0,1
16,0,0,0,1,0,0,1,0,1,0,0,0,0,860.27,0.835017,59.62,0,0,1,0,0,1,0,0,0
10,0,1,0,0,0,0,0,1,0,1,0,0,0,1002.36,0.273569,64.23,0,1,0,0,0,0,1,0,0
19,1,0,0,0,0,0,1,0,0,0,1,0,0,491.33,0.849327,74.84,0,1,0,0,0,1,0,0,0
13,1,0,0,0,0,0,0,1,0,0,1,0,0,776.7,0.315657,57.33,0,1,0,0,0,1,0,0,0
31,0,0,0,0,1,0,1,0,0,0,0,0,1,618.17,0.23569,84.64,0,1,0,0,0,0,1,0,0
22,0,0,0,1,0,0,1,0,1,0,0,0,0,1194.36,0.538721,87.85,0,0,1,0,0,0,1,0,0
10,0,0,0,0,1,0,1,0,1,0,0,0,0,1107.83,0.9133,81.42,1,0,0,0,0,0,1,0,0
10,0,0,0,0,1,0,1,0,0,0,0,1,0,965.15,0.962121,63.51,0,1,0,0,0,0,0,1,0
33,0,0,1,0,0,1,0,0,0,0,1,0,0,1179.54,0.367845,72.28,1,0,0,0,0,1,0,0,0
16,0,1,0,0,0,0,0,1,0,0,0,1,0,1188.92,0.222222,84.88,0,0,0,1,0,0,1,0,0
